store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,year,month,day,weekday
57,6,21,64,184,806,2024-04-23,0.6,0,1.0,0,0,1.4872,18.82,79.32,1.52,2024,4,23,Tuesday
131,6,21,64,184,806,2024-06-19,0.4,5,1.0,0,0,14.3888,24.73,86.19,1.5,2024,6,19,Wednesday
121,5,18,80,110,145,2024-06-22,1.0,2,1.0,1,0,9.2069,27.08,85.44,1.44,2024,6,22,Saturday
24,6,4,28,1,117,2024-06-23,3.5,0,1.0,1,0,10.2554,27.78,84.75,1.45,2024,6,23,Sunday
149,6,4,53,77,41,2024-04-22,0.2,16,0.7829999923706055,0,1,1.1351,17.92,77.86,1.45,2024,4,22,Monday
18,5,16,27,104,425,2024-06-06,1.0,7,0.8,0,1,0.8122,25.36,73.16,1.51,2024,6,6,Thursday
19,6,10,33,72,114,2024-06-01,1.4,0,1.0,1,0,1.9148,23.51,70.23,1.39,2024,6,1,Saturday
128,5,16,25,94,638,2024-05-22,1.3,0,0.856,0,1,1.7388,22.81,66.83,1.27,2024,5,22,Wednesday
112,1,7,17,46,473,2024-06-13,0.5,8,0.799,0,0,7.0147,26.58,78.7,1.8,2024,6,13,Thursday
2,6,8,29,116,150,2024-05-04,0.9,10,1.0,1,0,2.7395,21.77,69.97,1.55,2024,5,4,Saturday
128,6,20,58,172,223,2024-05-09,0.8,0,0.851,0,1,0.2931,21.76,67.27,1.47,2024,5,9,Thursday
142,5,16,27,104,635,2024-03-30,0.0,0,0.912999987602234,1,0,1.4969,16.52,78.14,1.62,2024,3,30,Saturday
29,6,20,58,172,127,2024-05-16,0.4,9,1.0,0,0,2.0456,22.63,68.33,1.86,2024,5,16,Thursday
96,6,4,53,58,578,2024-06-01,1.3,0,1.0,1,0,2.0499,23.52,72.76,1.32,2024,6,1,Saturday
81,6,10,38,190,715,2024-05-03,0.5,2,1.0,1,0,2.0878,20.44,74.13,2.1,2024,5,3,Friday
104,5,16,27,98,291,2024-05-18,0.6,0,0.887,1,1,1.7804,23.5,71.82,1.43,2024,5,18,Saturday
56,6,21,64,19,691,2024-03-31,4.7,0,1.0,1,0,1.5613,16.39,77.66,1.64,2024,3,31,Sunday
128,6,10,33,160,650,2024-03-31,0.6,0,0.908,1,1,1.5616,16.39,77.66,1.64,2024,3,31,Sunday
118,5,18,80,112,765,2024-04-06,0.7,0,1.0,1,0,2.7962,17.58,78.77,1.48,2024,4,6,Saturday
78,6,4,28,81,19,2024-05-03,0.8,0,1.0,1,0,2.0875,20.99,73.65,1.35,2024,5,3,Friday
59,5,18,80,86,11,2024-04-05,0.5,0,1.0,1,0,1.9208,16.24,71.88,1.47,2024,4,5,Friday
78,1,7,17,42,414,2024-05-14,0.7,0,0.875,0,1,2.2424,22.53,69.01,1.88,2024,5,14,Tuesday
60,6,20,50,59,567,2024-05-02,0.8,8,0.794,1,1,1.7773,21.01,73.69,1.62,2024,5,2,Thursday
53,6,20,58,74,728,2024-06-05,0.6,5,1.0,0,0,1.7127,24.68,71.56,1.5,2024,6,5,Wednesday
74,2,29,76,60,596,2024-04-18,1.4,0,0.92,0,0,1.4467,17.76,79.15,1.9,2024,4,18,Thursday
145,6,8,29,113,77,2024-06-10,1.7,7,0.883,1,1,3.4062,24.78,84.75,1.59,2024,6,10,Monday
112,6,8,29,113,201,2024-04-08,0.6,11,1.0,0,0,1.2705,16.18,77.33,1.86,2024,4,8,Monday
61,6,21,64,19,691,2024-05-19,4.2,4,1.0,1,0,2.2907,24.2,73.34,1.3,2024,5,19,Sunday
137,6,4,28,179,500,2024-06-12,0.1,0,0.625,0,1,5.4841,25.59,80.73,1.43,2024,6,12,Wednesday
0,6,4,28,179,207,2024-03-29,0.5,0,1.0,0,0,3.019,15.08,76.56,1.71,2024,3,29,Friday
146,6,8,29,115,99,2024-06-12,0.3,0,1.0,0,0,6.0787,26.01,79.86,2.05,2024,6,12,Wednesday
134,5,16,27,97,424,2024-04-12,0.3,11,1.0,0,0,4.7284,18.15,80.15,1.61,2024,4,12,Friday
58,0,5,6,65,244,2024-06-19,0.2,11,0.5,0,0,14.1639,25.66,83.11,1.37,2024,6,19,Wednesday
96,6,4,53,58,578,2024-06-25,2.2,0,0.89,0,1,9.7159,28.15,84.25,1.32,2024,6,25,Tuesday
95,2,29,78,157,600,2024-04-15,0.5,6,0.958,0,0,2.4369,18.16,81.06,1.63,2024,4,15,Monday
145,5,16,25,103,366,2024-04-29,0.5,0,1.0,0,0,3.5708,19.29,81.65,1.39,2024,4,29,Monday
132,6,4,28,81,19,2024-05-06,1.3,0,1.0,0,0,2.8319,20.13,74.89,1.47,2024,5,6,Monday
12,0,5,6,65,467,2024-06-03,2.0,0,0.961,0,0,2.8473,23.54,73.76,2.0,2024,6,3,Monday
129,6,24,51,153,419,2024-05-13,0.4,0,1.0,0,0,1.525,22.56,72.61,2.01,2024,5,13,Monday
60,5,16,25,99,634,2024-03-31,1.0,8,0.887,1,1,2.1205,16.43,80.15,1.66,2024,3,31,Sunday
119,6,4,28,168,554,2024-04-07,0.5,6,1.0,0,0,2.0336,16.55,79.62,1.23,2024,4,7,Sunday
149,5,16,27,100,293,2024-05-24,0.4,6,1.0,0,0,0.68,23.15,70.48,1.52,2024,5,24,Friday
19,6,20,68,176,769,2024-05-28,1.3,0,0.724,0,1,1.1302,22.04,67.71,1.55,2024,5,28,Tuesday
135,6,4,28,131,190,2024-04-05,1.6,4,1.0,1,0,1.9106,16.24,71.97,1.46,2024,4,5,Friday
55,6,4,28,179,207,2024-04-23,0.5,0,0.869,0,1,1.4582,18.17,76.69,1.77,2024,4,23,Tuesday
55,6,4,28,81,70,2024-05-14,3.3,2,1.0,0,0,2.2416,21.78,69.17,2.19,2024,5,14,Tuesday
147,2,29,76,60,740,2024-05-30,1.3,5,1.0,0,0,1.3589,23.22,70.74,1.78,2024,5,30,Thursday
115,6,20,56,166,132,2024-04-21,1.5,0,0.86,1,1,1.568,20.2,74.25,1.4,2024,4,21,Sunday
131,6,4,28,161,136,2024-06-18,0.3,0,0.706,0,1,12.8605,25.74,84.94,1.45,2024,6,18,Tuesday
128,6,20,68,63,486,2024-06-03,2.2,0,0.666,0,1,2.6429,23.48,73.71,2.14,2024,6,3,Monday
137,5,16,25,94,638,2024-03-31,0.7,10,0.836,1,1,1.5616,16.13,77.39,1.76,2024,3,31,Sunday
128,6,4,28,81,19,2024-06-14,0.5,12,1.0,0,0,6.489,27.09,77.18,1.73,2024,6,14,Friday
151,5,16,27,104,292,2024-05-12,1.91,0,0.88,1,1,0.6045,21.59,65.66,1.08,2024,5,12,Sunday
56,6,20,68,63,486,2024-05-13,1.9,0,0.675,0,1,1.0698,22.29,65.87,1.71,2024,5,13,Monday
137,5,16,25,105,310,2024-04-03,0.6,0,1.0,0,0,1.7177,16.11,76.32,1.51,2024,4,3,Wednesday
55,6,20,58,74,728,2024-04-26,0.4,0,1.0,0,0,2.3327,19.39,72.54,1.61,2024,4,26,Friday
46,5,16,27,98,291,2024-05-01,2.1,4,0.881,1,1,2.5454,19.25,74.01,1.29,2024,5,1,Wednesday
93,6,20,58,172,223,2024-06-19,1.8,0,0.744,0,1,14.2072,25.59,83.36,1.43,2024,6,19,Wednesday
109,5,18,80,111,764,2024-04-06,0.3,0,1.0,1,0,2.3881,16.58,78.67,1.97,2024,4,6,Saturday
0,6,4,28,161,136,2024-04-04,0.0,0,0.9330000281333924,1,0,1.3021,16.08,74.24,1.47,2024,4,4,Thursday
146,1,7,17,42,414,2024-04-10,0.5,0,1.0,0,0,2.2462,16.94,75.99,2.42,2024,4,10,Wednesday
128,6,24,51,145,420,2024-05-25,0.4,2,0.9,1,1,0.8044,23.91,66.77,1.64,2024,5,25,Saturday
134,5,16,25,94,556,2024-04-28,0.4,0,1.0,1,0,3.1529,21.36,76.42,1.61,2024,4,28,Sunday
144,6,21,61,16,74,2024-06-15,0.6,3,1.0,1,0,7.1523,25.73,78.73,2.05,2024,6,15,Saturday
112,6,20,50,24,300,2024-06-15,7.1,0,0.996,1,0,7.1461,26.32,77.54,2.32,2024,6,15,Saturday
84,2,29,76,60,580,2024-06-11,2.5,4,1.0,0,0,5.6713,25.51,75.98,2.12,2024,6,11,Tuesday
126,6,10,33,160,650,2024-04-06,0.9,5,0.878,1,1,2.8092,17.54,78.37,1.43,2024,4,6,Saturday
115,2,29,78,82,4,2024-06-06,1.2,0,0.884,0,0,0.7987,25.36,73.05,1.77,2024,6,6,Thursday
118,6,21,64,19,47,2024-05-03,0.6,12,1.0,1,0,2.0325,20.85,75.68,1.27,2024,5,3,Friday
57,6,21,64,123,489,2024-05-17,1.2,8,0.675,0,1,0.8837,23.35,74.09,1.64,2024,5,17,Friday
119,5,16,27,97,424,2024-04-18,0.3,9,0.927,0,0,0.9348,18.11,75.16,1.71,2024,4,18,Thursday
144,6,4,53,156,26,2024-03-30,0.5,0,0.909,1,1,2.0941,15.91,76.47,1.73,2024,3,30,Saturday
115,6,4,28,161,136,2024-04-12,0.3,0,0.799,0,1,4.7293,18.15,80.15,1.61,2024,4,12,Friday
119,5,16,25,103,631,2024-04-18,0.5,0,0.908,0,1,0.9348,18.11,75.16,1.71,2024,4,18,Thursday
145,6,21,64,19,691,2024-05-03,5.1,6,1.0,1,0,1.8431,20.29,80.44,1.54,2024,5,3,Friday
147,5,16,25,105,290,2024-04-08,1.2,4,1.0,0,0,1.5271,16.83,80.95,1.45,2024,4,8,Monday
35,6,4,53,77,90,2024-04-27,3.7,5,0.845,1,1,1.5771,19.74,75.59,2.03,2024,4,27,Saturday
59,2,31,79,227,670,2024-04-03,0.4,6,0.974,0,0,1.7322,16.11,76.35,1.51,2024,4,3,Wednesday
24,6,4,53,58,578,2024-06-16,0.9,0,0.897,1,1,8.0519,27.39,80.52,1.59,2024,6,16,Sunday
148,5,15,43,88,684,2024-05-08,1.0,0,0.719,0,1,0.9004,21.52,72.56,1.52,2024,5,8,Wednesday
81,6,8,29,113,108,2024-04-27,0.5,0,1.0,1,0,1.5736,19.73,75.6,2.03,2024,4,27,Saturday
140,6,20,68,63,486,2024-05-09,1.2,7,0.675,0,1,1.0738,21.49,68.86,1.57,2024,5,9,Thursday
96,6,10,38,173,672,2024-04-08,1.3,0,0.792,0,1,1.6059,17.07,79.55,1.11,2024,4,8,Monday
135,0,28,52,61,62,2024-05-17,0.6,0,0.875,0,1,0.6135,22.51,70.55,1.66,2024,5,17,Friday
118,5,22,81,56,783,2024-05-04,1.3,1,0.833,1,1,3.214,21.84,74.46,1.38,2024,5,4,Saturday
58,6,20,50,59,166,2024-06-21,1.8,4,1.0,0,0,5.3019,26.63,82.18,1.44,2024,6,21,Friday
46,6,4,53,58,578,2024-04-09,0.9,4,1.0,0,0,4.9568,16.45,80.87,1.8,2024,4,9,Tuesday
60,6,20,68,63,486,2024-05-16,2.3,0,0.675,0,1,1.6565,23.38,72.87,1.65,2024,5,16,Thursday
119,6,4,28,179,207,2024-04-11,0.4,0,1.0,0,0,2.822,17.46,78.42,1.83,2024,4,11,Thursday
78,5,18,80,86,12,2024-04-22,0.1,0,1.0,0,0,2.2455,18.22,77.28,1.34,2024,4,22,Monday
142,5,16,25,105,310,2024-04-12,0.76,0,1.0,0,0,2.5797,17.88,81.16,1.67,2024,4,12,Friday
34,6,4,28,161,136,2024-03-31,0.1,11,1.0,1,1,1.5577,17.08,77.54,1.66,2024,3,31,Sunday
53,0,28,72,218,411,2024-05-14,1.4,0,0.784,0,1,2.2446,22.57,69.04,1.88,2024,5,14,Tuesday
148,6,20,58,172,127,2024-05-13,0.3,0,1.0,0,0,1.525,22.56,72.62,2.01,2024,5,13,Monday
18,6,10,38,190,715,2024-05-12,0.1,16,1.0,1,0,0.6429,22.3,65.79,1.04,2024,5,12,Sunday
119,6,8,29,114,193,2024-04-10,1.0,0,0.85,0,1,2.248,17.08,75.69,1.92,2024,4,10,Wednesday
112,6,10,33,177,116,2024-04-20,1.6,0,0.902,1,1,1.8164,18.32,74.99,2.15,2024,4,20,Saturday
53,6,4,28,10,79,2024-04-30,0.6,4,0.843,0,1,3.1965,20.18,73.54,1.81,2024,4,30,Tuesday
58,0,28,72,154,834,2024-05-02,1.1,7,0.991,1,0,1.1905,20.86,72.98,1.6,2024,5,2,Thursday
93,0,28,72,154,834,2024-04-08,0.3,16,1.0,0,0,1.4159,16.97,77.05,1.09,2024,4,8,Monday
2,4,23,10,17,644,2024-05-15,1.3,3,0.608,0,1,1.4312,22.38,63.85,1.8,2024,5,15,Wednesday
18,5,16,25,101,422,2024-04-16,1.8,9,0.918,0,0,2.6782,18.88,74.43,1.53,2024,4,16,Tuesday
118,5,16,25,103,296,2024-05-02,1.2,1,0.828,1,1,1.6068,21.03,71.74,1.41,2024,5,2,Thursday
143,6,21,61,16,439,2024-05-09,0.1,16,1.0,0,0,0.2931,21.76,67.26,1.47,2024,5,9,Thursday
152,0,5,6,65,38,2024-06-18,3.0,5,0.5,0,1,11.6265,25.87,87.0,1.66,2024,6,18,Tuesday
84,6,20,50,2,104,2024-05-29,2.7,0,0.666,0,1,0.2107,22.8,62.95,1.71,2024,5,29,Wednesday
104,6,8,8,9,214,2024-04-22,0.8,0,0.897,0,1,2.2432,18.46,77.3,1.34,2024,4,22,Monday
146,6,4,28,81,19,2024-05-16,1.6,0,1.0,0,0,1.6895,22.72,68.4,2.55,2024,5,16,Thursday
81,6,8,29,113,84,2024-06-04,0.5,8,0.892,0,1,1.2563,24.35,70.1,2.2,2024,6,4,Tuesday
149,6,4,28,163,797,2024-05-24,0.5,0,0.626,0,1,0.68,23.15,70.48,1.52,2024,5,24,Friday
126,6,24,69,78,481,2024-06-03,1.4,0,1.0,0,0,2.8474,24.09,73.64,2.0,2024,6,3,Monday
53,2,31,79,128,387,2024-05-24,1.2,0,0.926,0,0,0.3744,23.39,66.64,1.59,2024,5,24,Friday
142,5,16,25,103,631,2024-04-30,0.27,0,0.966,0,0,2.6903,19.76,76.74,1.6,2024,4,30,Tuesday
84,6,4,53,58,578,2024-05-20,0.6,0,0.913,0,1,1.0949,22.26,72.52,2.19,2024,5,20,Monday
60,2,31,79,128,387,2024-04-05,0.6,0,1.0,1,0,1.7054,16.84,75.87,1.33,2024,4,5,Friday
131,6,21,61,16,439,2024-03-31,0.4,11,1.0,1,0,1.9908,15.63,80.08,1.72,2024,3,31,Sunday
35,6,10,33,181,129,2024-05-18,0.8,8,1.0,1,0,0.6887,23.14,71.59,2.45,2024,5,18,Saturday
121,0,5,7,66,802,2024-06-08,0.8,0,0.77,1,0,4.4624,25.14,78.93,1.71,2024,6,8,Saturday
134,6,20,50,24,642,2024-06-24,1.0,7,1.0,0,0,11.225,26.65,81.98,1.43,2024,6,24,Monday
59,5,16,25,103,296,2024-05-25,2.2,4,0.794,1,1,1.006,23.03,67.95,2.03,2024,5,25,Saturday
121,5,16,25,103,631,2024-06-25,0.9,12,1.0,0,0,11.2092,28.16,85.23,1.25,2024,6,25,Tuesday
143,6,21,64,123,259,2024-04-21,0.4,0,1.0,1,0,1.7179,20.19,74.2,1.36,2024,4,21,Sunday
84,6,20,50,170,6,2024-04-17,0.4,11,0.814,0,1,1.2575,18.09,74.68,2.02,2024,4,17,Wednesday
55,1,7,17,42,707,2024-06-23,0.7,12,1.0,1,0,10.2548,26.99,84.82,1.32,2024,6,23,Sunday
126,6,20,58,172,223,2024-05-09,0.9,3,0.851,0,1,0.293,21.68,67.41,1.49,2024,5,9,Thursday
134,5,16,25,103,296,2024-06-17,0.2,0,0.851,0,1,7.8795,27.31,78.27,1.5,2024,6,17,Monday
81,2,31,79,230,549,2024-05-11,1.5,8,0.885,1,1,2.1773,21.4,71.56,1.87,2024,5,11,Saturday
96,5,16,25,103,717,2024-05-03,0.2,10,1.0,1,0,2.0388,20.86,75.73,1.27,2024,5,3,Friday
19,6,20,58,172,17,2024-04-26,0.2,0,1.0,0,0,2.3271,19.39,72.42,1.62,2024,4,26,Friday
53,2,31,79,128,387,2024-05-22,0.7,0,0.906,0,1,1.7353,23.0,66.9,1.49,2024,5,22,Wednesday
8,6,20,68,63,486,2024-04-20,1.0,9,0.688,1,1,1.7978,18.63,74.95,1.89,2024,4,20,Saturday
104,4,23,10,17,644,2024-04-14,0.2,13,0.61,1,1,3.443,18.05,78.0,1.54,2024,4,14,Sunday
147,6,4,28,10,140,2024-06-01,1.2,0,0.646,1,1,1.7364,23.65,75.05,1.32,2024,6,1,Saturday
126,6,4,28,131,190,2024-06-05,0.6,0,1.0,0,0,1.7165,24.54,71.93,1.71,2024,6,5,Wednesday
118,5,16,25,94,556,2024-06-13,0.6,6,1.0,0,1,6.4778,26.24,78.6,1.52,2024,6,13,Thursday
41,1,7,17,51,612,2024-04-23,0.18,0,1.0,0,0,1.4458,18.17,76.68,1.77,2024,4,23,Tuesday
137,6,4,28,180,118,2024-04-10,2.1,0,0.712,0,1,2.2484,17.08,75.7,1.92,2024,4,10,Wednesday
53,6,8,29,115,99,2024-06-19,0.3,0,1.0,0,0,14.1764,26.0,82.85,1.57,2024,6,19,Wednesday
93,6,8,29,113,77,2024-03-29,0.0,0,0.8830000162124634,0,1,3.0187,15.69,76.55,1.31,2024,3,29,Friday
96,6,4,28,131,380,2024-06-20,0.9,5,0.619,0,1,10.3936,27.35,85.34,1.73,2024,6,20,Thursday
104,0,28,72,218,411,2024-06-12,0.2,0,0.77,0,1,6.5302,26.32,79.86,1.57,2024,6,12,Wednesday
100,6,20,50,24,300,2024-06-12,4.3,0,0.996,0,0,6.0644,25.94,80.0,2.12,2024,6,12,Wednesday
145,6,4,28,163,797,2024-03-28,0.2,5,1.0,0,0,4.4119,14.82,84.92,1.67,2024,3,28,Thursday
96,6,21,61,16,439,2024-04-04,1.2,0,1.0,1,0,1.4617,16.34,75.11,1.36,2024,4,4,Thursday
140,6,4,28,142,18,2024-06-02,0.3,0,1.0,1,0,1.5949,23.64,73.44,1.59,2024,6,2,Sunday
91,6,4,53,77,90,2024-05-17,0.0,16,1.0,0,0,0.6118,22.5,70.44,1.66,2024,5,17,Friday
115,6,10,33,72,114,2024-06-09,0.5,0,1.0,1,0,5.3492,26.84,76.32,1.32,2024,6,9,Sunday
134,6,4,28,142,18,2024-05-26,0.7,13,1.0,1,0,0.8584,23.1,67.24,1.89,2024,5,26,Sunday
18,6,21,64,184,806,2024-06-07,0.7,0,1.0,0,0,1.813,25.79,73.21,1.46,2024,6,7,Friday
142,6,4,28,81,19,2024-05-11,1.1,0,1.0,1,0,2.3878,21.88,70.13,1.45,2024,5,11,Saturday
137,6,4,53,58,23,2024-04-27,1.2,8,1.0,1,0,1.577,19.48,75.59,1.52,2024,4,27,Saturday
60,6,4,28,163,797,2024-05-08,0.2,10,0.636,0,1,0.8998,21.52,72.55,1.52,2024,5,8,Wednesday
1,5,16,25,106,636,2024-06-01,0.0,0,0.9639999866485596,1,0,1.9156,23.58,70.21,1.32,2024,6,1,Saturday
150,5,16,25,103,296,2024-05-20,0.4,0,0.76,0,1,1.0977,22.77,72.2,1.27,2024,5,20,Monday
59,5,15,43,88,684,2024-04-15,0.4,0,1.0,0,0,2.4423,17.87,76.35,1.65,2024,4,15,Monday
147,6,4,53,156,26,2024-06-08,0.1,16,0.9089999794960022,1,1,4.4647,25.14,78.63,1.66,2024,6,8,Saturday
12,6,4,28,180,118,2024-06-03,0.6,3,0.971,0,0,2.8473,23.54,73.76,2.0,2024,6,3,Monday
46,6,4,28,167,843,2024-06-03,1.1,0,0.913,0,0,2.3691,22.58,76.9,2.14,2024,6,3,Monday
112,5,15,42,89,58,2024-06-24,0.0,0,1.0,0,0,11.2266,26.27,82.32,1.5,2024,6,24,Monday
58,6,24,69,139,645,2024-05-06,0.6,0,1.0,0,0,2.0566,21.15,70.29,1.38,2024,5,6,Monday
131,5,16,25,103,631,2024-06-05,1.5,0,1.0,0,0,1.8317,23.39,79.37,1.73,2024,6,5,Wednesday
149,5,16,27,104,635,2024-06-15,0.5,6,0.861,1,1,12.1859,26.15,80.63,1.71,2024,6,15,Saturday
35,0,28,72,218,411,2024-06-09,0.8,0,0.784,1,1,5.0557,26.12,76.63,1.39,2024,6,9,Sunday
12,2,31,79,230,549,2024-06-10,0.1,0,1.0,1,0,5.167,25.55,76.29,1.52,2024,6,10,Monday
132,6,4,53,77,363,2024-05-29,1.4,1,0.849,0,1,1.3853,22.03,70.07,1.51,2024,5,29,Wednesday
18,1,7,17,51,362,2024-04-05,0.0,16,1.0,1,0,1.7175,16.94,72.13,1.41,2024,4,5,Friday
34,6,4,28,168,810,2024-06-05,1.3,8,1.0,0,0,1.7111,24.68,71.61,1.51,2024,6,5,Wednesday
58,5,16,25,94,556,2024-04-21,0.5,0,0.859,1,1,1.73,20.19,74.19,1.36,2024,4,21,Sunday
84,6,8,29,114,218,2024-05-17,0.5,0,1.0,0,0,0.6122,22.8,70.33,2.11,2024,5,17,Friday
96,5,16,27,97,424,2024-04-14,0.2,0,1.0,1,0,2.8432,17.8,81.19,1.74,2024,4,14,Sunday
96,6,4,28,131,190,2024-05-18,1.7,0,1.0,1,0,0.9001,23.14,73.4,1.43,2024,5,18,Saturday
145,5,16,25,106,636,2024-03-29,0.7,0,0.8055049180984497,0,1,5.5563,14.45,85.68,1.47,2024,3,29,Friday
60,6,4,28,131,190,2024-06-16,0.7,0,1.0,1,0,8.2744,26.98,82.31,1.52,2024,6,16,Sunday
137,5,16,25,94,247,2024-05-21,0.3,10,0.832,0,1,1.7729,23.09,69.89,1.61,2024,5,21,Tuesday
55,6,20,50,2,104,2024-04-25,0.9,0,0.847,0,1,3.8154,19.66,74.66,1.44,2024,4,25,Thursday
126,6,20,50,24,300,2024-05-02,2.4,2,1.0,1,0,1.3294,20.82,73.19,1.53,2024,5,2,Thursday
55,6,21,61,215,222,2024-04-27,0.8,9,1.0,1,0,1.5728,19.48,75.6,1.53,2024,4,27,Saturday
129,6,4,53,58,578,2024-05-12,0.7,0,1.0,1,0,0.9773,22.3,72.84,1.25,2024,5,12,Sunday
140,6,8,29,116,150,2024-06-16,0.3,13,1.0,1,0,9.1551,27.23,80.32,1.39,2024,6,16,Sunday
121,5,22,81,56,783,2024-06-11,2.3,0,0.788,0,1,5.3556,25.19,81.33,1.57,2024,6,11,Tuesday
118,5,16,26,96,345,2024-06-22,1.2,0,1.0,1,0,9.5667,26.88,84.1,1.57,2024,6,22,Saturday
142,6,4,28,142,351,2024-04-02,0.1,13,1.0,0,0,3.083,16.28,77.68,1.67,2024,4,2,Tuesday
18,5,18,80,109,321,2024-06-13,0.86,0,0.95,0,0,7.1977,26.65,78.77,1.73,2024,6,13,Thursday
59,6,4,28,179,500,2024-06-15,0.5,4,0.625,1,1,7.1511,25.55,79.64,2.05,2024,6,15,Saturday
62,6,8,29,113,201,2024-05-18,0.7,0,0.912,1,1,1.7794,23.64,71.8,1.5,2024,5,18,Saturday
151,5,16,26,96,345,2024-05-18,0.4,0,0.866,1,1,0.8933,22.69,71.87,1.47,2024,5,18,Saturday
62,5,16,25,103,426,2024-04-07,0.6,0,0.976,0,0,1.6929,17.3,79.37,1.2,2024,4,7,Sunday
29,5,16,25,103,631,2024-04-28,1.2,0,0.966,1,0,3.1458,20.66,76.57,1.78,2024,4,28,Sunday
146,6,8,29,113,84,2024-06-05,0.4,0,0.895,0,1,1.3067,24.24,71.45,1.84,2024,6,5,Wednesday
151,6,20,68,18,508,2024-06-09,0.3,7,1.0,1,0,5.3473,25.95,76.25,1.46,2024,6,9,Sunday
78,6,8,29,114,217,2024-05-31,0.3,0,1.0,0,0,2.2735,23.93,67.4,1.8,2024,5,31,Friday
46,6,4,53,77,774,2024-05-02,1.3,0,1.0,1,0,1.6591,20.0,73.32,1.81,2024,5,2,Thursday
81,6,10,33,181,129,2024-05-24,0.0,16,1.0,0,0,0.3741,22.93,66.95,2.18,2024,5,24,Friday
140,2,29,78,82,4,2024-06-21,2.9,0,0.85,0,0,9.9165,26.39,83.66,1.51,2024,6,21,Friday
56,6,4,53,77,774,2024-06-01,0.6,0,1.0,1,0,1.7132,23.96,69.76,1.25,2024,6,1,Saturday
84,0,28,72,154,834,2024-06-19,3.4,0,0.987,0,0,14.1707,26.03,82.96,1.76,2024,6,19,Wednesday
146,6,4,28,142,351,2024-06-16,1.4,10,1.0,1,0,8.0431,26.88,80.5,1.46,2024,6,16,Sunday
131,6,4,28,216,94,2024-05-26,0.5,0,1.0,1,0,0.7561,21.98,71.58,1.62,2024,5,26,Sunday
74,6,21,64,184,806,2024-06-03,0.2,0,1.0,0,0,2.3614,22.63,76.8,2.14,2024,6,3,Monday
1,4,13,1,214,627,2024-04-28,0.6,0,0.726,1,1,3.1492,20.66,76.55,1.78,2024,4,28,Sunday
100,6,10,38,190,715,2024-05-22,0.4,0,1.0,0,0,1.5298,22.66,67.09,1.93,2024,5,22,Wednesday
140,6,4,53,58,578,2024-05-11,1.5,4,0.936,1,1,2.3882,21.88,70.13,1.45,2024,5,11,Saturday
104,6,21,61,223,93,2024-04-03,0.4,8,1.0,0,0,1.716,16.99,76.16,1.33,2024,4,3,Wednesday
34,5,16,25,99,634,2024-05-16,0.5,0,0.94,0,0,2.0463,23.37,68.08,1.49,2024,5,16,Thursday
74,3,11,62,182,487,2024-06-24,0.2,0,0.894,0,1,15.6153,25.85,86.09,1.46,2024,6,24,Monday
57,6,21,64,123,489,2024-06-02,1.4,0,0.675,1,1,1.8192,23.6,75.97,1.52,2024,6,2,Sunday
35,6,20,50,229,847,2024-05-10,0.7,0,0.978,0,0,1.6225,20.46,65.24,1.97,2024,5,10,Friday
131,6,21,64,123,216,2024-04-14,0.2,12,0.898,1,1,3.1227,16.76,81.78,1.95,2024,4,14,Sunday
118,6,4,28,131,190,2024-06-04,2.3,6,1.0,0,0,1.3507,24.47,73.62,1.86,2024,6,4,Tuesday
152,2,29,78,82,4,2024-05-12,22.1,9,0.856,1,0,1.3573,21.51,77.19,1.19,2024,5,12,Sunday
143,6,4,53,77,774,2024-06-21,0.8,3,0.726,0,1,5.2286,26.62,82.11,1.43,2024,6,21,Friday
135,6,4,28,81,70,2024-06-14,3.8,3,0.666,0,1,6.4875,26.92,77.55,1.73,2024,6,14,Friday
96,6,21,61,16,628,2024-06-15,0.5,0,0.89,1,1,12.2294,26.15,80.84,1.66,2024,6,15,Saturday
0,6,4,28,142,18,2024-06-23,2.0,8,1.0,1,0,10.2556,27.03,84.77,1.32,2024,6,23,Sunday
146,6,20,50,24,300,2024-06-12,5.5,0,0.986,0,0,6.0787,26.01,79.86,2.05,2024,6,12,Wednesday
126,2,29,76,60,596,2024-05-01,2.0,0,0.882,1,1,2.299,20.35,73.44,1.35,2024,5,1,Wednesday
149,6,20,68,127,122,2024-06-20,2.1,0,1.0,0,0,10.435,27.34,85.25,1.73,2024,6,20,Thursday
0,5,16,25,105,633,2024-05-25,0.9,0,0.803,1,1,1.0092,23.22,66.95,1.98,2024,5,25,Saturday
118,6,21,61,16,439,2024-04-21,1.0,1,1.0,1,0,1.5476,19.98,78.44,1.37,2024,4,21,Sunday
137,6,4,28,149,215,2024-05-04,2.2,4,0.75,1,1,2.7398,21.06,70.34,1.59,2024,5,4,Saturday
115,2,31,79,128,387,2024-05-25,0.5,0,0.926,1,0,1.009,23.8,66.82,2.05,2024,5,25,Saturday
29,6,4,28,131,190,2024-05-16,1.2,0,1.0,0,0,2.0456,22.63,68.33,1.86,2024,5,16,Thursday
150,6,4,28,149,215,2024-04-08,0.7,5,1.0,0,0,1.4168,17.41,77.06,1.13,2024,4,8,Monday
135,5,18,80,109,194,2024-06-03,0.0,0,1.0,0,0,2.8465,23.54,73.77,2.0,2024,6,3,Monday
